,names,scores,logfoldchanges,pvals,pvals_adj,log_pval,comparison
233,Pgm5,8.192148,0.9543831,2.5660379700703774e-16,1.0145438379886794e-15,15.59073692158929,cc-out_vs_cc_in
234,Bhlhe22,8.1679535,1.2409544,3.136646305960588e-16,1.235749661674544e-15,15.503534450390491,cc-out_vs_cc_in
235,Synpr,8.113682,0.9295184,4.91085068012782e-16,1.9278993306084833e-15,15.308843270873979,cc-out_vs_cc_in
236,Zfpm2,8.010869,0.86299324,1.139010892781421e-15,4.455778527747038e-15,14.943472122582671,cc-out_vs_cc_in
237,Lsp1,7.875116,1.1543977,3.404271472488714e-15,1.32706863366139e-14,14.467975814538448,cc-out_vs_cc_in
238,Fgf11,7.8197837,0.51217914,5.2914148855837275e-15,2.0555111670921403e-14,14.276428185272774,cc-out_vs_cc_in
239,Rarb,7.8107076,1.1792214,5.68678124745829e-15,2.201398594399359e-14,14.245133477365728,cc-out_vs_cc_in
240,Tpbg,7.796486,0.65342027,6.365499982134558e-15,2.4555800278303798e-14,14.196167478741797,cc-out_vs_cc_in
241,Slco1c1,7.7934003,0.23491527,6.522953604737957e-15,2.5076129601605087e-14,14.185555710436265,cc-out_vs_cc_in
242,Agt,7.7438807,0.6409128,9.642752088204963e-15,3.6941715758605905e-14,14.015798998654786,cc-out_vs_cc_in
243,Serpinf1,7.7020335,0.84612435,1.3391785129476965e-14,5.1128086868896596e-14,13.873161527528168,cc-out_vs_cc_in
244,Fyb,7.6950893,0.6691644,1.4139532212319588e-14,5.379801468454473e-14,13.8495649583587,cc-out_vs_cc_in
245,Ets1,7.6036353,0.48341987,2.8792574893232485e-14,1.0917594097741055e-13,13.540719494832988,cc-out_vs_cc_in
246,Cdh9,7.5990324,1.4171581,2.9835345177151396e-14,1.127451309245415e-13,13.525268933262653,cc-out_vs_cc_in
247,Rpp25,7.571738,1.6857098,3.682638039770699e-14,1.3869189363339817e-13,13.43384096511341,cc-out_vs_cc_in
248,Dlx6,7.523047,1.5266877,5.351415656025788e-14,2.008588781704274e-13,13.271531315124117,cc-out_vs_cc_in
249,Fosl2,7.4898186,1.1821285,6.89688881530375e-14,2.5799472975765874e-13,13.161346775212925,cc-out_vs_cc_in
250,Adra2a,7.45101,0.7459328,9.26281073450399e-14,3.453349908065078e-13,13.033257209726047,cc-out_vs_cc_in
251,Plce1,7.357284,0.76865155,1.8768952403456654e-13,6.974015424829545e-13,12.726559967021426,cc-out_vs_cc_in
252,Calb2,7.3490667,1.6268985,1.995956490206345e-13,7.391692202064165e-13,12.69984893011741,cc-out_vs_cc_in
253,Kcnab3,7.3186383,1.1035787,2.504997607715511e-13,9.246021070338648e-13,12.601192684549808,cc-out_vs_cc_in
254,Actn2,7.166716,1.9795754,7.681808445877398e-13,2.8166630968217128e-12,12.114536526633957,cc-out_vs_cc_in
255,Kcng1,7.112264,1.7696661,1.1415447269604258e-12,4.171895367279714e-12,11.942507067711581,cc-out_vs_cc_in
256,Sstr2,6.9716067,1.7564197,3.1334106050137925e-12,1.1413833384164996e-11,11.503982691039973,cc-out_vs_cc_in
257,Tmem176a,6.9648767,0.5535895,3.2869121278469737e-12,1.1933854163522836e-11,11.483211906171276,cc-out_vs_cc_in
258,Nxph4,6.959403,1.8808929,3.417170762509747e-12,1.2366373671492928e-11,11.466333318139288,cc-out_vs_cc_in
259,Grm1,6.894905,1.9796216,5.3900774799444484e-12,1.9442779481228188e-11,11.268404991980146,cc-out_vs_cc_in
260,Ramp3,6.8675838,1.8360302,6.5298442735265195e-12,2.3477854329734508e-11,11.185097175838948,cc-out_vs_cc_in
261,Car8,6.8301754,1.5464804,8.481097064744562e-12,3.0395157544939384e-11,11.0715479663343,cc-out_vs_cc_in
262,Sema3c,6.725064,0.45877865,1.7551546865633536e-11,6.249925822986814e-11,10.755684601955739,cc-out_vs_cc_in
263,Trpc4,6.695961,1.2672704,2.142589287023972e-11,7.605165168957293e-11,10.669061070896554,cc-out_vs_cc_in
264,Blnk,6.6562853,0.7817771,2.808352739303638e-11,9.905015534496322e-11,10.551548344151941,cc-out_vs_cc_in
265,Nfkbib,6.6426463,0.4090986,3.081003704638867e-11,1.0832263024853738e-10,10.51130777948142,cc-out_vs_cc_in
266,Pcdh8,6.606579,0.94786537,3.933025974285269e-11,1.378420144299979e-10,10.405273185435787,cc-out_vs_cc_in
267,Rai14,6.6024575,0.78450334,4.043966092886881e-11,1.4128447576092216e-10,10.39319249445934,cc-out_vs_cc_in
268,Ptpru,6.555367,0.5975287,5.550526277469215e-11,1.921069998214423e-10,10.255665836955707,cc-out_vs_cc_in
269,Kcnip1,6.54967,1.563372,5.766431358900031e-11,1.989597900539731e-10,10.239092873258434,cc-out_vs_cc_in
270,Igfbpl1,6.5302835,1.6993359,6.564538154103245e-11,2.2579572412410852e-10,10.182795823143437,cc-out_vs_cc_in
271,4930452B06Rik,6.4893494,1.5895191,8.62079655324723e-11,2.956081781067183e-10,10.064452603932002,cc-out_vs_cc_in
272,Prkcd,6.4418335,0.4378187,1.1803856888111764e-10,4.035103077751437e-10,9.927976064597368,cc-out_vs_cc_in
273,Foxo1,6.406975,0.24583635,1.484355756031187e-10,5.058647990646162e-10,9.82846199908065,cc-out_vs_cc_in
274,Iqgap2,6.3576226,0.9536949,2.0490007821109106e-10,6.961589813226977e-10,9.68845787582702,cc-out_vs_cc_in
275,Vwc2,6.333043,1.6800991,2.403722300625114e-10,8.14187645120275e-10,9.619115707331718,cc-out_vs_cc_in
276,Clic6,6.3278666,1.5968797,2.485740794329623e-10,8.394097332827389e-10,9.604544160272585,cc-out_vs_cc_in
277,Npas3,6.2881107,0.33835515,3.213522762029606e-10,1.0818859965499674e-09,9.493018619547312,cc-out_vs_cc_in
278,Prdm8,6.2833605,1.6999227,3.313318342001705e-10,1.112113799989092e-09,9.47973683531249,cc-out_vs_cc_in
279,Adcy8,6.2703304,0.5738415,3.6028253676945213e-10,1.2056442721411485e-09,9.443356788025826,cc-out_vs_cc_in
280,Otx1,6.2630258,0.5151465,3.7757848409859045e-10,1.2597288163169188e-09,9.422992761470065,cc-out_vs_cc_in
281,Aff2,6.2448792,0.86762416,4.241270904847967e-10,1.410794004576674e-09,9.372503986742583,cc-out_vs_cc_in
282,Npas1,6.1458545,1.6257515,7.953419263684098e-10,2.637686209538219e-09,9.099446123154548,cc-out_vs_cc_in
283,Grm8,6.114444,1.5060468,9.689423967004507e-10,3.2038541748041687e-09,9.01370204084267,cc-out_vs_cc_in
284,Chrna7,6.1071796,1.3236711,1.0140717284624469e-09,3.343126677512696e-09,8.99393132491028,cc-out_vs_cc_in
285,Krt9,6.1004815,1.8787681,1.0574956391433533e-09,3.4759693937522645e-09,8.975721414874796,cc-out_vs_cc_in
286,Ppif,6.097962,0.70203704,1.0742936913334763e-09,3.5207678202698886e-09,8.968876974605495,cc-out_vs_cc_in
287,Nxph1,6.021967,0.7022682,1.72310347011047e-09,5.630493986155094e-09,8.76368864295313,cc-out_vs_cc_in
288,Esrrg,5.9946704,1.552618,2.0389830532613594e-09,6.643138334819268e-09,8.69058638378815,cc-out_vs_cc_in
289,Dlx1as,5.9932246,1.510549,2.057206445025559e-09,6.682913334571333e-09,8.686722123746897,cc-out_vs_cc_in
290,Rab33a,5.9208775,0.2543647,3.202283144964316e-09,1.0372409836896079e-08,8.49454027052446,cc-out_vs_cc_in
291,Rspo1,5.883206,1.221076,4.023944129527185e-09,1.2995935836932276e-08,8.39534805787422,cc-out_vs_cc_in
292,Efna5,5.877414,1.5280325,4.1672424077570265e-09,1.34197284493277e-08,8.380151235974392,cc-out_vs_cc_in
293,Htr7,5.849306,1.7961073,4.936276795669175e-09,1.5850299190718076e-08,8.306600495761415,cc-out_vs_cc_in
294,Gem,5.81541,1.1224009,6.048534205575533e-09,1.9365768018427713e-08,8.2183498589936,cc-out_vs_cc_in
295,Cpne9,5.8038225,1.4441434,6.481983639263808e-09,2.069391903224739e-08,8.188292069475734,cc-out_vs_cc_in
296,Sncg,5.7725224,1.1747506,7.809360825451899e-09,2.4860171567556045e-08,8.107384510468268,cc-out_vs_cc_in
297,Plekha2,5.7635612,0.31583124,8.235743749632515e-09,2.6142603730976358e-08,8.084297174663513,cc-out_vs_cc_in
298,Ddr2,5.7626557,0.81469923,8.280046337801855e-09,2.6208351798569406e-08,8.081967232756746,cc-out_vs_cc_in
299,Shisa6,5.7588325,1.6620923,8.469764182372014e-09,2.6732693200611667e-08,8.072128681253742,cc-out_vs_cc_in
300,Glis3,5.7541137,0.5554608,8.709761907565748e-09,2.741231013967577e-08,8.05999371682284,cc-out_vs_cc_in
301,Fam43a,5.7516723,0.5469287,8.836501763401189e-09,2.7732636890222374e-08,8.053719631541055,cc-out_vs_cc_in
302,Tmie,5.736678,0.7894577,9.655147845820529e-09,3.02165331174834e-08,8.015241071637831,cc-out_vs_cc_in
303,Gdf6,5.7119665,0.9406058,1.1167811741540751e-08,3.485235630576341e-08,7.952031915664605,cc-out_vs_cc_in
304,Zmat4,5.6886086,1.4964972,1.280784550184199e-08,3.9858589222819195e-08,7.892523919853761,cc-out_vs_cc_in
305,Fam163a,5.6694965,1.3016719,1.432178507304216e-08,4.444553970991575e-08,7.844002848015843,cc-out_vs_cc_in
306,Hpgd,5.584625,0.93697125,2.342054274248997e-08,7.247972976854138e-08,7.630403044902541,cc-out_vs_cc_in
307,Cacng5,5.556557,0.54211193,2.751479113171346e-08,8.491370263148238e-08,7.560433779625079,cc-out_vs_cc_in
308,Lrrc55,5.5451703,1.7187095,2.9366842195670312e-08,9.037828720052553e-08,7.532142750471637,cc-out_vs_cc_in
309,Htr1a,5.5025826,1.8891869,3.7426778140747974e-08,1.1486505666953315e-07,7.426817557227524,cc-out_vs_cc_in
310,Tcerg1l,5.4832745,1.3424999,4.175248361293968e-08,1.2743683871971426e-07,7.3793176857537,cc-out_vs_cc_in
311,Cux2,5.469875,0.21880043,4.503533479481169e-08,1.3708015604667339e-07,7.346446604342477,cc-out_vs_cc_in
312,Tcf19,5.45564,1.086494,4.8796787149243e-08,1.481235806634125e-07,7.311608771630261,cc-out_vs_cc_in
313,Kitl,5.436687,0.43362027,5.428041014056178e-08,1.6432026067074696e-07,7.265356879488538,cc-out_vs_cc_in
314,Mrpl16,5.3947935,0.31012934,6.860236679254625e-08,2.0711203670249697e-07,7.163660900806202,cc-out_vs_cc_in
315,Klf5,5.3716874,1.2395627,7.8003227345515e-08,2.348552454766048e-07,7.107887428215259,cc-out_vs_cc_in
316,Trpc6,5.290623,1.609335,1.219001723785319e-07,3.6602997706094304e-07,6.913995680247145,cc-out_vs_cc_in
317,Cdkn1a,5.27293,0.7319801,1.3426263734415668e-07,4.020641242300757e-07,6.87204482614585,cc-out_vs_cc_in
318,Pou3f1,5.2571363,0.20082289,1.4631573285353687e-07,4.3698058924806303e-07,6.834708973094689,cc-out_vs_cc_in
319,Pbx3,5.1974025,0.40516078,2.020925499764176e-07,6.019432252648792e-07,6.694449696201513,cc-out_vs_cc_in
320,Dach1,5.188928,0.75014514,2.1150779992518063e-07,6.283025821306836e-07,6.674673612203816,cc-out_vs_cc_in
321,Pdyn,5.1744785,1.3541074,2.2854858210932674e-07,6.77113265929232e-07,6.641021468682266,cc-out_vs_cc_in
322,Zfp831,5.1522465,1.7621212,2.573845120182569e-07,7.605164703518177e-07,6.589417590094336,cc-out_vs_cc_in
323,Asic4,5.145918,0.89145696,2.662157294966066e-07,7.84524338118647e-07,6.574766287585003,cc-out_vs_cc_in
324,Creb3l1,5.1408052,0.8185032,2.7356383283776207e-07,8.04046080113105e-07,6.5629413200997435,cc-out_vs_cc_in
325,Cbln2,5.139031,1.7940313,2.7615928246310605e-07,8.095328834208729e-07,6.558840354378552,cc-out_vs_cc_in
326,Rbp1,5.1227937,1.471578,3.010413521379715e-07,8.801498479612798e-07,6.521373844034654,cc-out_vs_cc_in
327,Lhx6,5.12104,1.2540138,3.038553383661275e-07,8.860453567579203e-07,6.517333129227524,cc-out_vs_cc_in
328,Coch,5.119168,1.6712323,3.068865567116707e-07,8.925417919022674e-07,6.513022135594941,cc-out_vs_cc_in
329,Mdga1,5.0674214,0.6120068,4.032406518490757e-07,1.169713744658807e-06,6.3944356918805285,cc-out_vs_cc_in
330,Ethe1,5.019629,0.50058746,5.177138209619755e-07,1.4939741690617009e-06,6.285910240875977,cc-out_vs_cc_in
331,Sall3,4.942613,0.28902408,7.708233818338787e-07,2.2186134124804127e-06,6.113045120109714,cc-out_vs_cc_in
332,Tgfbr2,4.929229,0.18325157,8.255481117401279e-07,2.369984372463261e-06,6.083257611614531,cc-out_vs_cc_in
333,Inhba,4.866881,0.58567953,1.1337325762617e-06,3.244816267423071e-06,5.945489374323508,cc-out_vs_cc_in
334,Reln,4.8664646,1.7484148,1.1361237876035775e-06,3.244816267423071e-06,5.944574347019102,cc-out_vs_cc_in
335,Lmo1,4.833008,0.5850911,1.344853803102811e-06,3.831109167300572e-06,5.871324924551298,cc-out_vs_cc_in
336,Htr2a,4.77233,1.7819349,1.8210696630212692e-06,5.174446024594962e-06,5.739673440428556,cc-out_vs_cc_in
337,Dkkl1,4.718404,1.5227064,2.377022783651757e-06,6.7369191648905665e-06,5.623966655559656,cc-out_vs_cc_in
338,Egfem1,4.6818748,1.0530446,2.8426285906104993e-06,8.036031460987951e-06,5.546279880227069,cc-out_vs_cc_in
339,Tspan18,4.6603613,0.30246687,3.156549141220478e-06,8.900827654558252e-06,5.500787445178775,cc-out_vs_cc_in
340,Adad1,4.6269126,1.7848024,3.7115703840748408e-06,1.0439378979005438e-05,5.430442299323748,cc-out_vs_cc_in
341,Rasd1,4.59804,1.1187174,4.264840767368485e-06,1.1965247708450473e-05,5.370097179067187,cc-out_vs_cc_in
342,Sertm1,4.57835,1.4151095,4.68657569813387e-06,1.3115328968833071e-05,5.329144363804401,cc-out_vs_cc_in
343,Htr1b,4.5715647,1.9030724,4.840961306101009e-06,1.351333671125181e-05,5.315068388669578,cc-out_vs_cc_in
344,Oprd1,4.539086,1.3244807,5.649860388608183e-06,1.5731816771287447e-05,5.247962283721482,cc-out_vs_cc_in
345,Gpr83,4.524403,1.6391897,6.056618817110292e-06,1.6822258764523835e-05,5.217769758487091,cc-out_vs_cc_in
346,Prom1,4.512891,0.23153552,6.394989699918131e-06,1.7717789417977666e-05,5.1941601506806085,cc-out_vs_cc_in
347,Rwdd2a,4.48791,1.0571808,7.192539936810806e-06,1.987789022337514e-05,5.143117717996773,cc-out_vs_cc_in
348,Glra2,4.470879,1.5908155,7.789877147256836e-06,2.1422162154956298e-05,5.10846939145313,cc-out_vs_cc_in
349,Sp8,4.4666667,1.6954218,7.944775099170972e-06,2.179418551896037e-05,5.099918392298197,cc-out_vs_cc_in
350,Kif11,4.4324694,1.0295318,9.315984051760208e-06,2.5466835419266798e-05,5.03077126361508,cc-out_vs_cc_in
351,Npy1r,4.3974686,0.88430303,1.0952072457531123e-05,2.9822922794894795e-05,4.960503691627002,cc-out_vs_cc_in
352,Rbp4,4.3926773,1.9266921,1.119633134516747e-05,3.0413506416824106e-05,4.950924257468424,cc-out_vs_cc_in
353,Nell1,4.3920264,1.747343,1.122990017515515e-05,3.0430290474627738e-05,4.9496241042525195,cc-out_vs_cc_in
354,Wnt7a,4.387123,0.38732868,1.1485987617282871e-05,3.104849694112231e-05,4.93983165625515,cc-out_vs_cc_in
355,Slc24a4,4.382426,0.37384808,1.1736516545922749e-05,3.16487133070878e-05,4.930460784636215,cc-out_vs_cc_in
356,Six3,4.3662887,1.1497524,1.2637538393690239e-05,3.399589626002386e-05,4.89833751198314,cc-out_vs_cc_in
357,Atp10a,4.3644614,0.16195412,1.27436198753505e-05,3.419845816790919e-05,4.894707191420659,cc-out_vs_cc_in
358,Crhbp,4.3570576,1.2916042,1.3182259639979604e-05,3.5290338457873106e-05,4.880010138675216,cc-out_vs_cc_in
359,Nfatc1,4.3522696,0.37648386,1.3473533700539915e-05,3.598340370504771e-05,4.870518487025399,cc-out_vs_cc_in
360,Bdnf,4.324537,1.2977847,1.528527181707579e-05,4.072406951743693e-05,4.81572683383639,cc-out_vs_cc_in
361,Osbpl3,4.3126917,0.9025517,1.612790752629758e-05,4.286628053042251e-05,4.792421975371834,cc-out_vs_cc_in
362,Angpt1,4.2805867,0.77931917,1.86401106051939e-05,4.9425209743127504e-05,4.729551514992613,cc-out_vs_cc_in
363,Arntl,4.2763247,0.38830608,1.9000394997434776e-05,5.02605686717858e-05,4.7212373704459525,cc-out_vs_cc_in
364,Prkg2,4.261816,1.182903,2.0277228071611275e-05,5.351068975667489e-05,4.69299141400747,cc-out_vs_cc_in
365,Irx5,4.2433615,1.1648844,2.201960991919905e-05,5.797105834177759e-05,4.6571903788901485,cc-out_vs_cc_in
366,Mylk,4.2365384,0.5429577,2.2699194400737052e-05,5.961892430075382e-05,4.6439895557374005,cc-out_vs_cc_in
367,Ar,4.186049,1.4583218,2.8385202441882028e-05,7.420225861866102e-05,4.54690800406042,cc-out_vs_cc_in
368,Serpina3n,4.178433,0.47391567,2.93524685636178e-05,7.648178201327579e-05,4.532355368403601,cc-out_vs_cc_in
369,Lef1,4.1781044,0.24590449,2.9394888316533542e-05,7.648178201327579e-05,4.531728185538017,cc-out_vs_cc_in
370,Lcp1,4.1749773,0.21932404,2.9801562033292514e-05,7.73587276144579e-05,4.525760972008958,cc-out_vs_cc_in
371,Acvr1c,4.1704464,1.7358892,3.040032976688277e-05,7.872905913987588e-05,4.517121705366222,cc-out_vs_cc_in
372,Gpx3,4.1390767,1.0652522,3.487063637955063e-05,9.009599306437384e-05,4.457540126796512,cc-out_vs_cc_in
373,Clic5,4.1376863,0.32062507,3.5082557737293064e-05,9.04332288773378e-05,4.45490875137501,cc-out_vs_cc_in
374,Ccdc80,4.1319847,0.6259587,3.596441850313212e-05,9.249182628930506e-05,4.444126957271233,cc-out_vs_cc_in
375,Pax3,4.1214643,2.037739,3.764722532687263e-05,9.659599847149074e-05,4.424267026624863,cc-out_vs_cc_in
376,Bmp4,4.092398,0.5195249,4.269343189773091e-05,0.00010904000652500929,4.369638933171211,cc-out_vs_cc_in
377,Fbln2,4.0813174,0.4221839,4.47811532081284e-05,0.00011410977342713451,4.348904726623942,cc-out_vs_cc_in
378,Gpc4,4.039436,0.5021504,5.357995707955284e-05,0.000136218151751449,4.270997638621069,cc-out_vs_cc_in
379,Hapln1,4.0382586,0.5699296,5.384950432838482e-05,0.0001365908660019076,4.268818289922881,cc-out_vs_cc_in
380,Tnc,4.0308175,0.30041182,5.5583137942929865e-05,0.00014066712130887262,4.255056938795961,cc-out_vs_cc_in
381,Filip1,4.013441,0.6178484,5.983998023839982e-05,0.00015109595010195953,4.223008558565309,cc-out_vs_cc_in
382,Cidea,4.001456,1.1627227,6.295399881500242e-05,0.0001585983961076365,4.2009766784531415,cc-out_vs_cc_in
383,Grp,4.0007496,1.9163777,6.314220476617811e-05,0.0001587126459167961,4.199680257713554,cc-out_vs_cc_in
384,Map3k20,3.990102,0.32740617,6.604486224329401e-05,0.0001656339547455974,4.180160961337464,cc-out_vs_cc_in
385,Tpm2,3.977967,1.0350398,6.950702411753292e-05,0.00017392410764544838,4.157971305030868,cc-out_vs_cc_in
386,Zfp503,3.9276748,0.7738763,8.577111711039071e-05,0.00021413867665088558,4.0666589334956385,cc-out_vs_cc_in
387,Vwa5b1,3.8439658,0.7876223,0.00012106195078928605,0.00030022282885468037,3.9169923321565228,cc-out_vs_cc_in
388,Ung,3.8198268,0.9905264,0.00013354535148758667,0.00033044295212184585,3.8743712245158832,cc-out_vs_cc_in
389,Ckap2l,3.8171952,1.0722499,0.00013497741806616021,0.00033324424771445334,3.8697388835760482,cc-out_vs_cc_in
390,Fzd2,3.7980251,0.19575872,0.00014585355406583327,0.0003592977795280283,3.8360829838039976,cc-out_vs_cc_in
391,Fmo1,3.7754653,0.47091118,0.00015970930089274728,0.0003925598081677925,3.7966697913832657,cc-out_vs_cc_in
392,Fstl5,3.7428493,1.0553545,0.0001819453021679595,0.000446227882358947,3.7400591534268606,cc-out_vs_cc_in
393,Gsx1,3.722288,0.87367463,0.0001974256930388551,0.00048312763208407055,3.704596328774328,cc-out_vs_cc_in
394,Tmem200a,3.7126272,0.93073064,0.00020511888936976464,0.0004997523817758958,3.6879943436720435,cc-out_vs_cc_in
395,Zic5,3.7080154,0.49065173,0.00020888985492414404,0.0005078263212707309,3.6800826517260203,cc-out_vs_cc_in
396,Ngb,3.6831355,1.0713111,0.00023038266326346412,0.0005588540150342983,3.6375502055105438,cc-out_vs_cc_in
397,Adra1b,3.6798599,0.66434616,0.00023336207206734944,0.0005648480655050658,3.6319697276838006,cc-out_vs_cc_in
398,Fibcd1,3.6396186,1.7372639,0.0002730420671837515,0.0006594559492198868,3.563770436701664,cc-out_vs_cc_in
399,Sla,3.623356,0.51829773,0.0002908049294644863,0.0007008335718764518,3.536398235979849,cc-out_vs_cc_in
400,Mkx,3.608435,0.8282564,0.00030804982187896014,0.0007407864764232137,3.5113790379889194,cc-out_vs_cc_in
401,Crhr1,3.5981834,0.95544237,0.0003204475698559506,0.0007689357453778857,3.494243017580157,cc-out_vs_cc_in
402,Lpl,3.5667088,0.9500417,0.00036149285046414446,0.0008655572346242769,3.441900287676989,cc-out_vs_cc_in
403,Klk8,3.5653129,0.872436,0.0003634222423368144,0.0008683056155617221,3.439588496322047,cc-out_vs_cc_in
404,Inhbb,3.5482073,0.47378063,0.00038786276268833983,0.0009247114363664068,3.4113219134529364,cc-out_vs_cc_in
405,Zbtb7c,3.5394423,0.83481306,0.0004009733417462967,0.0009539215903214894,3.396884499991617,cc-out_vs_cc_in
406,Tgfb2,3.5286787,0.27211553,0.0004176398500834666,0.000991448447527204,3.379198068804529,cc-out_vs_cc_in
407,Coro6,3.525676,1.0152124,0.0004224034648556369,0.0010006188687731613,3.374272528065361,cc-out_vs_cc_in
408,Tcf7l2,3.5232024,0.16282839,0.0004263656945877287,0.0010078559291212055,3.3702177459388154,cc-out_vs_cc_in
409,Hdc,3.4799452,1.2058243,0.0005015163824628454,0.0011829823798645885,3.29971487581005,cc-out_vs_cc_in
410,Homer3,3.4773889,0.17436744,0.0005063228320714779,0.0011892699078888203,3.295572488139373,cc-out_vs_cc_in
411,Stk32a,3.4738066,0.49332818,0.0005131307439494499,0.0012027178407760311,3.2897719640473957,cc-out_vs_cc_in
412,Kl,3.4386356,1.0753744,0.0005846535260696046,0.0013674738262385911,3.2331014267265723,cc-out_vs_cc_in
413,Ntsr1,3.4220588,1.2055161,0.0006214887838549651,0.0014505757118967778,3.2065667047598287,cc-out_vs_cc_in
414,Abcc9,3.4162433,0.251148,0.0006349148497520509,0.0014788058659843367,3.197284515278846,cc-out_vs_cc_in
415,Pamr1,3.3938131,0.43349242,0.0006892670182737142,0.0016020411240629633,3.1616125021882793,cc-out_vs_cc_in
416,Pnoc,3.3758283,1.5395858,0.0007359382214008936,0.0017069464801177303,3.13315864113912,cc-out_vs_cc_in
417,Slit2,3.3657846,0.87573,0.0007632625669496561,0.0017666348164188915,3.11732603640767,cc-out_vs_cc_in
418,Ovol2,3.3609054,1.7502203,0.0007768741980549676,0.0017944017339689582,3.1096493023238305,cc-out_vs_cc_in
419,Wnt4,3.3254578,0.9264732,0.0008827347422547467,0.0020346852668983893,3.05416978032033,cc-out_vs_cc_in
420,Npr3,3.3244274,1.2955521,0.0008860031146888927,0.002037990601282318,3.052564751375002,cc-out_vs_cc_in
421,Fam122b,3.3229291,0.35725698,0.0008907752898744507,0.002044734188120898,3.050231838809101,cc-out_vs_cc_in
422,Arhgap25,3.3052547,0.5191276,0.0009489011063316731,0.0021736683074937914,3.0227790470167797,cc-out_vs_cc_in
423,Plch1,3.3045409,0.708001,0.0009513208934312253,0.002174727392185373,3.0216729649348997,cc-out_vs_cc_in
424,Epha3,3.284612,0.9769914,0.0010212288780842539,0.0023297439087301974,2.9908769128108803,cc-out_vs_cc_in
425,Sema3e,3.268161,0.5051598,0.0010824874611304654,0.0024644335436802196,2.965577125545855,cc-out_vs_cc_in
426,Htr1f,3.262094,0.8255087,0.0011059246535587207,0.0025126427200485454,2.9562744604258446,cc-out_vs_cc_in
427,Ccnb1,3.2573302,1.0759429,0.001124655692380011,0.00254998464129427,2.9489804142514324,cc-out_vs_cc_in
428,Grid2ip,3.243567,0.9988079,0.0011804309442315045,0.002670995476662325,2.92795941427472,cc-out_vs_cc_in
429,Tac2,3.242974,1.5824049,0.0011828901352915352,0.002671119797375804,2.9270555899894424,cc-out_vs_cc_in
430,Pcsk5,3.2320538,1.0682441,0.001229039363433364,0.0027697012835181897,2.9104342073917127,cc-out_vs_cc_in
431,Trpc7,3.2233741,1.275686,0.0012669001085075166,0.0028492429565826942,2.897257626658955,cc-out_vs_cc_in
432,Nkd1,3.1986148,0.1297013,0.001380895012238053,0.00309633511785115,2.8598393390455006,cc-out_vs_cc_in
433,Chrm2,3.1983128,1.2776096,0.0013823422308318364,0.00309633511785115,2.8593844239936477,cc-out_vs_cc_in
434,Cartpt,3.1735718,1.6963931,0.001505756305236293,0.003359227419914702,2.8222453095795332,cc-out_vs_cc_in
435,Cdkn1c,3.1640484,0.23002483,0.0015559092184630461,0.0034641586006261406,2.808015746080722,cc-out_vs_cc_in
436,Cfap206,3.1622026,0.77507204,0.001565806078086658,0.003479221105508554,2.805262025440182,cc-out_vs_cc_in
437,Rxfp1,3.1589634,1.1073817,0.001583314149832716,0.003511101837253787,2.800432906993069,cc-out_vs_cc_in
438,Pou6f2,3.111055,1.8612142,0.001864202163936653,0.004125754191501238,2.7295069922388615,cc-out_vs_cc_in
439,Nr2f2,3.079078,0.5199125,0.0020764240703879653,0.00458629650536984,2.6826839453219495,cc-out_vs_cc_in
440,Mme,3.0623028,1.3927388,0.0021964103882685174,0.0048321028541907386,2.658286510893719,cc-out_vs_cc_in
441,Sntb1,3.0614252,0.57350814,0.0022028606166657324,0.004836715701809543,2.657012981436609,cc-out_vs_cc_in
442,Rspo2,3.059942,1.0869302,0.002213799299065733,0.004851145998544437,2.654861754396418,cc-out_vs_cc_in
443,Barx2,3.0523934,0.6324984,0.0022702435833171783,0.004965040592648396,2.64392754315261,cc-out_vs_cc_in
444,Htr2c,3.0468888,1.4754902,0.002312232724294287,0.005046936260689494,2.635968456674392,cc-out_vs_cc_in
445,Medag,3.0458558,1.3412597,0.0023201911563797578,0.005054377205368453,2.634476232893171,cc-out_vs_cc_in
446,Atp6ap1l,3.026253,1.6721178,0.0024760501998053568,0.005383349847326324,2.60624055461256,cc-out_vs_cc_in
447,Col19a1,3.021184,2.1276534,0.0025178823925394275,0.005463608082248641,2.5989645591622295,cc-out_vs_cc_in
448,Cckar,3.0162694,2.0839455,0.002559056639594078,0.005542128511869435,2.5919201017677787,cc-out_vs_cc_in
449,Fosb,2.9868808,1.7161326,0.002818396223396076,0.006091903120998133,2.549997951773785,cc-out_vs_cc_in
450,Cpne8,2.9790413,0.5716058,0.002891517263269136,0.006237816853382543,2.5388742104777497,cc-out_vs_cc_in
451,Gpr6,2.9275753,1.1715708,0.003416163748271229,0.0073411178420296624,2.466461320282155,cc-out_vs_cc_in
452,Adgrd1,2.923454,1.2544852,0.0034617131844567888,0.007424639667821414,2.460708917849366,cc-out_vs_cc_in
453,Trh,2.9170108,1.2288989,0.0035340348518026585,0.007565149750197984,2.4517291719002947,cc-out_vs_cc_in
454,Mrap2,2.9070027,1.4945785,0.003649100782027002,0.0077964441708307675,2.4378141419864665,cc-out_vs_cc_in
455,Scnn1a,2.8992527,0.6559905,0.0037405347759658153,0.007976457075044185,2.427066303241214,cc-out_vs_cc_in
456,Vit,2.889358,0.2734312,0.003860293955758124,0.008216066254496697,2.413379623177244,cc-out_vs_cc_in
